,crime_type,Latitude,Longitude,Location,Month
486893,Bicycle theft,51.754115999999996,-1.2617260000000001,On or near Parking Area,2017-10
486894,Bicycle theft,51.758796000000004,-1.258216,On or near Further/Higher Educational Building,2017-10
486895,Bicycle theft,51.753609000000004,-1.261112,On or near George Street,2017-10
486896,Bicycle theft,51.753312,-1.251179,On or near Further/Higher Educational Building,2017-10
486897,Bicycle theft,51.754695,-1.259442,On or near Nightclub,2017-10
486898,Bicycle theft,51.758796000000004,-1.258216,On or near Further/Higher Educational Building,2017-10
486899,Bicycle theft,51.753748,-1.253344,On or near Further/Higher Educational Building,2017-10
486900,Bicycle theft,51.753481,-1.253682,On or near Radcliffe Square,2017-10
486901,Bicycle theft,51.754695,-1.259442,On or near Nightclub,2017-10
486902,Bicycle theft,51.752189,-1.2569629999999998,On or near Nightclub,2017-10
486903,Bicycle theft,51.758967,-1.253939,On or near Further/Higher Educational Building,2017-10
486904,Bicycle theft,51.754327,-1.259564,On or near Supermarket,2017-10
486905,Bicycle theft,51.753954,-1.260208,On or near Theatre/Concert Hall,2017-10
486906,Bicycle theft,51.755294,-1.253217,On or near Theatre/Concert Hall,2017-10
486907,Bicycle theft,51.754321999999995,-1.253103,On or near New College Lane,2017-10
486908,Bicycle theft,51.752189,-1.2569629999999998,On or near Nightclub,2017-10
486909,Bicycle theft,51.753331,-1.2627389999999998,On or near Further/Higher Educational Building,2017-10
486910,Bicycle theft,51.753954,-1.260208,On or near Theatre/Concert Hall,2017-10
486911,Bicycle theft,51.752752,-1.260749,On or near Further/Higher Educational Building,2017-10
486912,Bicycle theft,51.753748,-1.253344,On or near Further/Higher Educational Building,2017-10
486913,Bicycle theft,51.753687,-1.262139,On or near Theatre/Concert Hall,2017-10
486914,Bicycle theft,51.755472999999995,-1.2502739999999999,On or near Jowett Walk,2017-10
486915,Bicycle theft,51.753481,-1.253682,On or near Radcliffe Square,2017-10
486916,Bicycle theft,51.758796000000004,-1.258216,On or near Further/Higher Educational Building,2017-10
486917,Bicycle theft,51.752852000000004,-1.2681360000000002,On or near Park End Street,2017-10
486918,Bicycle theft,51.752189,-1.2569629999999998,On or near Nightclub,2017-10
486919,Bicycle theft,51.75763,-1.262901,On or near Further/Higher Educational Building,2017-10
486920,Bicycle theft,51.753312,-1.251179,On or near Further/Higher Educational Building,2017-10
486921,Bicycle theft,51.754695,-1.259442,On or near Nightclub,2017-10
486922,Bicycle theft,51.754621,-1.259096,On or near Magdalen Street,2017-10
486923,Bicycle theft,51.754115999999996,-1.2617260000000001,On or near Parking Area,2017-10
486924,Bicycle theft,51.751849,-1.267239,On or near Hollybush Row,2017-10
486925,Bicycle theft,51.753481,-1.253682,On or near Radcliffe Square,2017-10
486926,Bicycle theft,51.757202,-1.2606620000000002,On or near Wellington Place,2017-10
486927,Bicycle theft,51.753481,-1.253682,On or near Radcliffe Square,2017-10
486928,Bicycle theft,51.75685,-1.251859,On or near Mansfield Road,2017-10
486929,Bicycle theft,51.754695,-1.259442,On or near Nightclub,2017-10
486930,Bicycle theft,51.758946,-1.253491,On or near Hinshelwood Road,2017-10
486931,Bicycle theft,51.754327,-1.259564,On or near Supermarket,2017-10
487147,Bicycle theft,51.750941999999995,-1.267384,On or near Osney Lane,2017-10
487148,Bicycle theft,51.752684,-1.251406,On or near High Street,2017-10
487149,Bicycle theft,51.752684,-1.251406,On or near High Street,2017-10
487150,Bicycle theft,51.747582,-1.256459,On or near St Aldate'S,2017-10
487151,Bicycle theft,51.749796999999994,-1.2598559999999999,On or near Turn Again Lane,2017-10
487152,Bicycle theft,51.752684,-1.251406,On or near High Street,2017-10
487153,Bicycle theft,51.751331,-1.256412,On or near Blue Boar Street,2017-10
487154,Bicycle theft,51.752684,-1.251406,On or near High Street,2017-10
487155,Bicycle theft,51.750295,-1.2589350000000001,On or near Further/Higher Educational Building,2017-10
487156,Bicycle theft,51.751331,-1.256412,On or near Blue Boar Street,2017-10
487157,Bicycle theft,51.749548,-1.2645389999999999,On or near Further/Higher Educational Building,2017-10
487158,Bicycle theft,51.750531,-1.2535129999999999,On or near Further/Higher Educational Building,2017-10
487159,Bicycle theft,51.749796999999994,-1.2598559999999999,On or near Turn Again Lane,2017-10
487196,Bicycle theft,51.760413,-1.259378,On or near Further/Higher Educational Building,2017-10
487197,Bicycle theft,51.764618,-1.261787,On or near North Parade Avenue,2017-10
487198,Bicycle theft,51.758788,-1.2611430000000001,On or near Little Clarendon Street,2017-10
487199,Bicycle theft,51.762918,-1.260148,On or near Further/Higher Educational Building,2017-10
487200,Bicycle theft,51.760413,-1.259378,On or near Further/Higher Educational Building,2017-10
487201,Bicycle theft,51.76141,-1.26494,On or near Observatory Street,2017-10
487202,Bicycle theft,51.758788,-1.2611430000000001,On or near Little Clarendon Street,2017-10
487203,Bicycle theft,51.758788,-1.2611430000000001,On or near Little Clarendon Street,2017-10
487204,Bicycle theft,51.762218,-1.270462,On or near Walton Well Road,2017-10
487205,Bicycle theft,51.760413,-1.259378,On or near Further/Higher Educational Building,2017-10
487206,Bicycle theft,51.759746,-1.261939,On or near Further/Higher Educational Building,2017-10
487207,Bicycle theft,51.763543,-1.266659,On or near Leckford Road,2017-10
487208,Bicycle theft,51.76141,-1.26494,On or near Observatory Street,2017-10
487226,Bicycle theft,51.753183,-1.278068,On or near Helen Road,2017-10
487227,Bicycle theft,51.753194,-1.290092,On or near West Way,2017-10
487228,Bicycle theft,51.753143,-1.2817049999999999,On or near Prestwich Place,2017-10
487229,Bicycle theft,51.751194,-1.2820690000000001,On or near Marlborough Court,2017-10
487230,Bicycle theft,51.753025,-1.2770860000000002,On or near Henry Road,2017-10
487250,Bicycle theft,51.753634999999996,-1.2710780000000002,On or near Cripley Road,2017-10
487251,Bicycle theft,51.751668,-1.278701,On or near Oatlands Road,2017-10
487252,Bicycle theft,51.75122,-1.274623,On or near West Street,2017-10
487253,Bicycle theft,51.751668,-1.278701,On or near Oatlands Road,2017-10
487269,Bicycle theft,51.757684000000005,-1.267174,On or near Wellington Street,2017-10
487270,Bicycle theft,51.759634000000005,-1.268432,On or near Cranham Street,2017-10
487280,Bicycle theft,51.757202,-1.2634,On or near Walton Street,2017-10
487281,Bicycle theft,51.756986,-1.26491,On or near Richmond Road,2017-10
487282,Bicycle theft,51.755126000000004,-1.2694459999999999,On or near Rickyard Close,2017-10
487283,Bicycle theft,51.754914,-1.268508,On or near Great Mead,2017-10
487284,Bicycle theft,51.755102,-1.264043,On or near Further/Higher Educational Building,2017-10
487285,Bicycle theft,51.755102,-1.264043,On or near Further/Higher Educational Building,2017-10
487286,Bicycle theft,51.754914,-1.268508,On or near Great Mead,2017-10
487287,Bicycle theft,51.755126000000004,-1.2694459999999999,On or near Rickyard Close,2017-10
487288,Bicycle theft,51.755102,-1.264043,On or near Further/Higher Educational Building,2017-10
487289,Bicycle theft,51.754914,-1.268508,On or near Great Mead,2017-10
487299,Bicycle theft,51.750667,-1.211096,On or near Massey Close,2017-10
487300,Bicycle theft,51.753531,-1.21445,On or near Old Road,2017-10
487301,Bicycle theft,51.750667,-1.211096,On or near Massey Close,2017-10
487302,Bicycle theft,51.750667,-1.211096,On or near Massey Close,2017-10
487303,Bicycle theft,51.752392,-1.21757,On or near Mileway Gardens,2017-10
487320,Bicycle theft,51.744634000000005,-1.19915,On or near Blackstock Close,2017-10
487343,Bicycle theft,51.755281,-1.2193459999999998,On or near Stonor Place,2017-10
487344,Bicycle theft,51.754463,-1.222127,On or near Gipsy Lane,2017-10
487345,Bicycle theft,51.754371,-1.223215,On or near Further/Higher Educational Building,2017-10
487346,Bicycle theft,51.754371,-1.223215,On or near Further/Higher Educational Building,2017-10
487347,Bicycle theft,51.754371,-1.223215,On or near Further/Higher Educational Building,2017-10
487348,Bicycle theft,51.754371,-1.223215,On or near Further/Higher Educational Building,2017-10
487388,Bicycle theft,51.746365999999995,-1.229595,On or near Bartlemas Road,2017-10
487389,Bicycle theft,51.746365999999995,-1.229595,On or near Bartlemas Road,2017-10
487403,Bicycle theft,51.747211,-1.235056,On or near Cowley Road,2017-10
487426,Bicycle theft,51.747609000000004,-1.2272129999999999,On or near Minster Road,2017-10
487427,Bicycle theft,51.750532,-1.2246139999999999,On or near Divinity Road,2017-10
487428,Bicycle theft,51.747609000000004,-1.2272129999999999,On or near Minster Road,2017-10
487439,Bicycle theft,51.749561,-1.239695,On or near Jeune Street,2017-10
487440,Bicycle theft,51.750351,-1.243753,On or near Nightclub,2017-10
487441,Bicycle theft,51.749483000000005,-1.241479,On or near Tyndale Road,2017-10
487442,Bicycle theft,51.749395,-1.2404950000000001,On or near Alma Place,2017-10
487443,Bicycle theft,51.749395,-1.2404950000000001,On or near Alma Place,2017-10
487444,Bicycle theft,51.749561,-1.239695,On or near Jeune Street,2017-10
487445,Bicycle theft,51.749821999999995,-1.2426030000000001,On or near Dawson Street,2017-10
487446,Bicycle theft,51.749483000000005,-1.241479,On or near Tyndale Road,2017-10
487465,Bicycle theft,51.745509000000006,-1.237403,On or near Bullingdon Road,2017-10
487466,Bicycle theft,51.74577,-1.23876,On or near Regent Street,2017-10
487475,Bicycle theft,51.744397,-1.229629,On or near Theatre/Concert Hall,2017-10
487476,Bicycle theft,51.745189,-1.233845,On or near Hawkins Street,2017-10
487477,Bicycle theft,51.743577,-1.232033,On or near Essex Street,2017-10
487478,Bicycle theft,51.745634,-1.233113,On or near Green Street,2017-10
487479,Bicycle theft,51.744397,-1.229629,On or near Theatre/Concert Hall,2017-10
487480,Bicycle theft,51.742601,-1.234048,On or near Catherine Street,2017-10
487481,Bicycle theft,51.741456,-1.236327,On or near Theatre/Concert Hall,2017-10
487482,Bicycle theft,51.745634,-1.233113,On or near Green Street,2017-10
487483,Bicycle theft,51.742032,-1.235115,On or near Sidney Street,2017-10
487484,Bicycle theft,51.741465000000005,-1.236283,On or near Theatre/Concert Hall,2017-10
487485,Bicycle theft,51.746093,-1.234583,On or near Leon Close,2017-10
487486,Bicycle theft,51.742032,-1.235115,On or near Sidney Street,2017-10
487487,Bicycle theft,51.741465000000005,-1.236283,On or near Theatre/Concert Hall,2017-10
487509,Bicycle theft,51.746357,-1.243356,On or near Further/Higher Educational Building,2017-10
487510,Bicycle theft,51.749932,-1.244281,On or near Cowley Place,2017-10
487511,Bicycle theft,51.747132,-1.236709,On or near Crown Street,2017-10
487512,Bicycle theft,51.748613,-1.241957,On or near Circus Street,2017-10
487513,Bicycle theft,51.749190000000006,-1.244931,On or near Cowley Place,2017-10
487514,Bicycle theft,51.747132,-1.236709,On or near Crown Street,2017-10
487515,Bicycle theft,51.749932,-1.244281,On or near Cowley Place,2017-10
487516,Bicycle theft,51.747805,-1.237958,On or near Moberly Close,2017-10
487517,Bicycle theft,51.749932,-1.244281,On or near Cowley Place,2017-10
487518,Bicycle theft,51.747805,-1.237958,On or near Moberly Close,2017-10
487519,Bicycle theft,51.747569,-1.236224,On or near Cowley Road,2017-10
487520,Bicycle theft,51.749932,-1.244281,On or near Cowley Place,2017-10
487521,Bicycle theft,51.746357,-1.243356,On or near Further/Higher Educational Building,2017-10
487522,Bicycle theft,51.74885,-1.2423870000000001,On or near Alhambra Lane,2017-10
487523,Bicycle theft,51.749932,-1.244281,On or near Cowley Place,2017-10
487524,Bicycle theft,51.746357,-1.243356,On or near Further/Higher Educational Building,2017-10
487570,Bicycle theft,51.742309999999996,-1.257299,On or near Chilswell Road,2017-10
487578,Bicycle theft,51.73683,-1.253768,On or near Sunningwell Road,2017-10
487579,Bicycle theft,51.732347999999995,-1.247543,On or near Leander Way,2017-10
487580,Bicycle theft,51.73212,-1.249806,On or near Bertie Place,2017-10
487600,Bicycle theft,51.747963,-1.259871,On or near Thames Street,2017-10
487601,Bicycle theft,51.747339000000004,-1.260736,On or near Friars Wharf,2017-10
487602,Bicycle theft,51.743982,-1.258734,On or near Marlborough Road,2017-10
487603,Bicycle theft,51.747982,-1.259958,On or near Thames Street,2017-10
487604,Bicycle theft,51.748742,-1.263639,On or near Oxpens Road,2017-10
487605,Bicycle theft,51.747982,-1.259958,On or near Thames Street,2017-10
487606,Bicycle theft,51.747982,-1.259958,On or near Thames Street,2017-10
487622,Bicycle theft,51.745365,-1.256973,On or near Brook Street,2017-10
487633,Bicycle theft,51.734902000000005,-1.210617,On or near Bennett Crescent,2017-10
487634,Bicycle theft,51.738031,-1.20923,On or near Beresford Place,2017-10
487645,Bicycle theft,51.738521999999996,-1.219533,On or near Parking Area,2017-10
487646,Bicycle theft,51.7427,-1.224473,On or near Cumberland Road,2017-10
487647,Bicycle theft,51.743812,-1.2268139999999998,On or near Belvedere Road,2017-10
487648,Bicycle theft,51.743812,-1.2268139999999998,On or near Belvedere Road,2017-10
487649,Bicycle theft,51.745969,-1.2238229999999999,On or near Sports/Recreation Area,2017-10
487674,Bicycle theft,51.739745,-1.226232,On or near Cricket Road,2017-10
487675,Bicycle theft,51.737395,-1.216236,On or near Owens Way,2017-10
487676,Bicycle theft,51.739686999999996,-1.22435,On or near Morris Crescent,2017-10
487696,Bicycle theft,51.732951,-1.199994,On or near Pedestrian Subway,2017-10
487718,Bicycle theft,51.741021999999994,-1.238695,On or near Warwick Street,2017-10
487719,Bicycle theft,51.742098999999996,-1.239792,On or near Chester Street,2017-10
487728,Bicycle theft,51.738946999999996,-1.234877,On or near Supermarket,2017-10
487747,Bicycle theft,51.742815,-1.230974,On or near Essex Street,2017-10
487748,Bicycle theft,51.743196999999995,-1.229012,On or near Ridgefield Road,2017-10
487749,Bicycle theft,51.742461999999996,-1.2319790000000002,On or near Hertford Street,2017-10
487750,Bicycle theft,51.741341999999996,-1.234011,On or near Percy Street,2017-10
487771,Bicycle theft,51.731953999999995,-1.213463,On or near Knolles Road,2017-10
487772,Bicycle theft,51.733222999999995,-1.2177129999999998,On or near Parking Area,2017-10
487806,Bicycle theft,51.731953000000004,-1.215997,On or near Templars Square Shopping Centre,2017-10
487807,Bicycle theft,51.731953000000004,-1.215997,On or near Templars Square Shopping Centre,2017-10
487808,Bicycle theft,51.732294,-1.21715,On or near Banjo Road,2017-10
487809,Bicycle theft,51.731953000000004,-1.215997,On or near Templars Square Shopping Centre,2017-10
487810,Bicycle theft,51.731953000000004,-1.215997,On or near Templars Square Shopping Centre,2017-10
487811,Bicycle theft,51.730387,-1.211637,On or near Boswell Road,2017-10
487841,Bicycle theft,51.730959999999996,-1.2194459999999998,On or near Beauchamp Lane,2017-10
487842,Bicycle theft,51.731883,-1.218952,On or near Parking Area,2017-10
487843,Bicycle theft,51.731883,-1.218952,On or near Parking Area,2017-10
487864,Bicycle theft,51.729458,-1.223382,On or near Westbury Crescent,2017-10
487865,Bicycle theft,51.729255,-1.225354,On or near Rose Hill,2017-10
487866,Bicycle theft,51.728771,-1.226926,On or near Courtland Road,2017-10
487867,Bicycle theft,51.727809,-1.224235,On or near Orchard Court,2017-10
487883,Bicycle theft,51.716497,-1.207912,On or near Sports/Recreation Area,2017-10
487884,Bicycle theft,51.720406,-1.226548,On or near Railway Lane,2017-10
487885,Bicycle theft,51.719837,-1.224704,On or near Lanham Way,2017-10
487886,Bicycle theft,51.722064,-1.218933,On or near Upton Close,2017-10
487887,Bicycle theft,51.719607,-1.2185270000000001,On or near Redmoor Close,2017-10
487888,Bicycle theft,51.720406,-1.226548,On or near Railway Lane,2017-10
487927,Bicycle theft,51.719096,-1.226888,On or near Sandford Road,2017-10
487928,Bicycle theft,51.721922,-1.22464,On or near Dudgeon Drive,2017-10
487929,Bicycle theft,51.72155,-1.232246,On or near Supermarket,2017-10
487930,Bicycle theft,51.72155,-1.232246,On or near Supermarket,2017-10
487966,Bicycle theft,51.726431,-1.218424,On or near Addison Drive,2017-10
487985,Bicycle theft,51.726089,-1.229288,On or near Dashwood Road,2017-10
487986,Bicycle theft,51.726089,-1.229288,On or near Dashwood Road,2017-10
488047,Bicycle theft,51.726566999999996,-1.1959950000000001,On or near Harrow Road,2017-10
488082,Bicycle theft,51.72122,-1.208322,On or near Peregrine Road,2017-10
488083,Bicycle theft,51.719837,-1.2098950000000002,On or near Falcon Close,2017-10
488224,Bicycle theft,51.474253000000004,-0.970133,On or near Balmore Drive,2017-10
488238,Bicycle theft,51.466206,-0.9712360000000001,On or near Harley Road,2017-10
